class_index,question_title,question_content,title_polyglot_detect,title_lang_detect,title_langid_detect,content_polyglot_detect,content_lang_detect,content_langid_detect
10,what's happened to bin laden ?,"it's all gone quiet n nis he dead and buried, or still alive and in hiding ?",en,en,en,en,en,en
10,what is required at a hearing for revoked license in n.c?,i'm eligable for a hearing to get my drivers license soon in north carolina .i don't know what to expect.dose anyone know what i can do to get started or expect.i'm permantly revoked for d.u.i. in 1989.,en,en,en,en,en,en
10,"republicans in congress agree, katrina was a failure, do you agree with congress?","house inquiry. feb. 12th, 2006 n noverall, the house report said, the federal government's response to katrina was marked by fecklessness, flailing and organizational paralysis. n our investigation revealed that katrina was a national failure, an abdication of the most solemn obligation to provide for the common welfare, said a summary of the scathing report obtained sunday by the associated press. n at every level individual, corporate, philanthropic, and governmental we failed to meet the challenge that was katrina, the report concluded.",en,en,en,en,en,en
10,should govenrment control the money it gives away?,"'girls gone wild' vedios bought by katrina 'victims' is not even the tip of the iceberg. every month the welfare recipients buy ciggerretts, booze, drugs, lottery, guns and ammo, pet food, porn, pay per view events and much more with our tax dollars. we then also pay for the medicare spending for diseases caused buy tobacoo, alcohol and drugs. nwhy can't goventment have a debit card that controls what these freeloaders can buy with our money? a card that is good on only some stores that accept it and rejects all not essential items so if i am one of these freeloades and go to a conviniece store and get a gallon of milk and a loaf of bread and a pack of ciggerrettes and a lotery ticket, the card would pay for the first two but reject payment on last two? ni can already hear the bleeding heart liberals saying that the welfare fraud is nothing in comparison to corporate giveaways but stoping one does not proclude us from stoping the otther the two are independent and it all matters!",en,en,en,en,en,en
10,who would you rather have as the first lady?,"had kerry been elected, theresa would have been the first lady. given that he didnt and laura is in there now, how do you think shes doing? do you think theresa would have been better?",en,en,en,en,en,en
10,how do i get a record of a convicted felon in wisconsin? cant seem to find the felons record?,"i can access wicca but it's not there,he was sentenced in dane county federal building",en,en,en,en,en,en
10,why did my data lost?,ss,en,cy,en,not_en,fi,en
10,will republicans agree with this statement by bush?,"for once, bush gives democrats the credit they deserve. nin a recent interview he said that after talking with the new congress to convene in january, bush said democrats are equally patriotic as republicans. ndemocrats, as well as republicans, have loved this great nation their entire lives because of the freedom and admirable american ideals. ndemocrats never question the republicans' support of the us. nrepublicans need to understand that the fact is, both parties are equally patriotic but simply have different ideas about how to run the nation.",en,en,en,en,en,en
10,what was the exact date of the 1984 debate between walter mondale and gary hart?,this is the debate during the 1984 primaries where mondale used the line where's the beef ,en,en,en,en,en,en
10,it is illegal to condone killing the president. did you know this?,report anyone who condones killing the president. it is illegal to condone killing the president in earnest or in jest. i have already reported 2 incidents. n nunited states secret service field office nwashington dc n(202) 406 8000 n n,en,en,en,en,en,en
10,a large number of civilians were killed by u.s. army in different countries. will the u.s pres be responsible?,"will the u.s. president be arrested and treated like saddam? will he stand trial. america has been directly responsible for civilian deaths right from world war i ,the korean wars, the vietnam wars, japan and today in iraq.",en,en,en,en,en,en
10,is hillary clinton going to be the next president?,"if she is, we'll have an all female cabinet. oh what fun that will be when they all have pms at the same time. the us will be sol (shit outta luck). i'm a female, and would prefer another actor like ronald regan!!!",en,en,en,en,en,en
10,child support question ?,"my brother in law wants to pay child support, but his ex gf refuses to have a paternity test on the child. can he make her consent to a paternity test legally so he can financially help take care of his son? c'mon guys this is one of the men who want to go out of their way to provide for their children there has to be something he can do n nalso, he doesn't have a whole lot of money and hiring the most expensive lawyer to fight in court won't be a possibility unless they take the case pro bono",en,fr,en,en,en,en
10,do you feel secure?,"regardless of your plitical party or philosophy, do you feel secure with electronic voting machines? are you comfortable with putting the us election process in the hands of a couple of corporations?",en,es,en,en,en,en
10,"given what we know today, what should bill clinton have done to stop the genocide in rwanda?","in the early 90s, nearly 1 million rwandans died after un forces were prohibited by kofi annan, who was head of peacekeeping at the time, from intervening. the us did nothing. can we stand by and watch genocide occur?",en,en,en,en,en,en
10,why do liberals ?,why do liberals think they have more integrity than conservatives when conservatives have more integrity than liberals?,en,en,en,en,en,en
10,i'm doing a school debate help?,"ok, so we're doing a school debate on school prayer. i'm on the affirmative team, the closing statement. any ideas of what i can say at the end?",en,nl,en,en,en,en
10,why do people in canada and mexico get so upset when the us calls its people americans ?,are we supposed to call each other united statesians in order to be pc? we've been calling ourselves this for as long as i can remember. we don't call each other north americans. ,en,en,en,en,en,en
10,what are bill clintons road to presidency highlights?,research paper,en,en,en,en,en,en
10,help out the border patrol stop immigration more millitary?,we are tired of paying hirer cost on health care when there are so many illleagls here not paing any thing. then thereare the border patrol having a price put on them for doing there jobs. i southern calif. there are mayor's of city's knowingly changing there city laws to make it easier for them to live and work here. so why not put more border patrol and millitary there to help then any company owner that hires an illeagle they go to jail and they lose there company but if they realy need workers then use the men and woman in our jail's now the companies owners can pay the state there wages. with all the tararist around the world and face it most do not like us. it is not 1776 anymore we need the land to grow we need the work we are out sorceing so much it is getting hard to see the american dream anymore. let's not give our great country away. let's protect our borders and the ones that gurd them. we need first to protect this great country. nstop immigration. stop immigration now,en,en,en,en,en,en
10,"in the state of delaware, is it legal for kids to play in a cul de sac?","can you show me the ordinance or law that points this out? i remember a few years back probably in 1999, i got a letter from the county, telling me to take down any basketball hoops out in the streets. now, im in a new neighborhood and there are like a million kids playing in the cul de sac, is this legal.",en,en,en,en,en,en
10,"do you wish.hope,want, ?",if you had to choose between two countries n1 america n2 iraq n which one would you choose as your home land? nand why? nprobbaly most of you would choose number one!,en,not_en,en,en,en,en
10,what exactly do you think the government is trying to conceal hide from the public?,and do you think it has anything to do with extraterestrials?,en,en,en,en,en,en
10,how and when did the saudi royals come to power?,please confirm whether it was true that the land was formerly ruled by the hasheemites and that the wahabbis took it over by force.,en,en,en,en,en,en
10,"palestinians paying the price for defeat by hezbollah, sex scandal and embazzlement ?","while his sons were committing murder in lebanon, back home mr. president was penetrating deep into his daughters' (the chosen daughters of god ) instead of praying for the murderers no wonder they suffered such a crushing defeat. now that things are out under the sun, palestinians are targetted. ha ha!",en,en,en,en,en,en
10,what does a crimanal warrant consist of and when can a person get a crimanal warrant?,"i had to acknowledge that a person tried to take out a crimanal warrant on me, but was unable to until the majistrate judge heard my side of what has or did take place, thanks",en,en,en,en,en,en
10,what is 498a?,draconian law in indian penal court. mostly misused,en,en,en,en,en,en
10,fathers getting screwed?,"is there any organizations that help fathers? my fiance has a little boy that he adores. he wants to take care of him, even have custody of him. the mother has had children services called on her many times. but the mother has custody and is on welfare. (by the way i am not against people getting help) they take so much money out of his paycheck to pay the state so she can be on welfare. she lives with her boyfriend in this nice house for free (she told us)and he is paying for it. he is also requiered to have insurance on him while she gets it for free. he is not trying to get out of paying. he just wants it to be fair",en,en,en,en,en,en
10,is anyone going through a similar immigration situation and how long have they told you it will take for the?,"interview. n ni filed an i 30 petition last year in april 05 for my wife from mexico and the the case was approved and sent to the ciudad juarez consulate in january 06, they indicated it would take 10 months for an interview and nothing yet, how long is it taking and how long did it take you to immigrate your spouse from mexico. i am in california, and i am a u.s born citizen. my parents also.",en,en,en,en,en,en
10,female officers?,"i have children, and i recently got married. i want to become a police officer. i entered the academy, but left i want to return after i graduate from college, do you think its rigth for women to become police officers?",en,en,en,en,en,en
10,"people always complain about illegal immigrants, and feel we ought to overhaul immigration policy. so ?",where is a link detailing what immigration policy is in the u.s. anyhow?,en,en,en,en,en,en
10,how safe is usa ? north korea already test the war head found in alaska?,,en,en,en,,,not_en
10,?area 51?,what do you think is in area 51?,not_en,ro,en,en,en,en
10,what questions can a creditor ask a debtor?,"examination of a debtor, questions that would be asked by examiner",en,en,en,en,en,en
10,how can we drive the infamous communist countries out of united nations?,"communist countries are totalitarian regimes. they are the oppressors of their own people. they have no regards for life, and all they respect is military power. they are trying to take advantage of united nations. why should we let them?",en,en,en,en,en,en
10,"as an air force recruit, what does the term open et mean?",my fiance enlisted in the air force but has been told he will be entering as an open e.t i know that et stands for electronic technician. but what does it mean to be open ? the way we understood his recruiter we think it means that he won't know his training program until after he completes bmt. it's very confusing and vague.,en,en,en,en,en,en
10,if god gave every green plant for food why is marijuana in magic brownies illegal?,"or how about chewing coca leaves like the andeans? n ngenesis 1:29 30 nthen god said, i give you every seed bearing plant on the face of the whole earth and every tree that has fruit with seed in it. they will be yours for food. and to all the beasts of the earth and all the birds of the air and all the creatures that move on the ground everything that has the breath of life in it i give every green plant for food. and it was so. n nfundamentalist christians say evolution, abortion, homosexualtiy, and a plethora of other things are immoral based on their fundamental reading of the bible. where is the fundamental reading here? does this pasage tell us that creating and eating fruits without seeds is an abomination? lol",en,en,en,en,en,en
10,do you think that the uk is soft on criminals? asbo's do they work?,"criminals such as murderers, rapists, child abusers. ncriminal convicted and sentence. once released that commit the crimes again. should these criminals be executed? nare you scared of where you live. is anyone doing anything about it?",en,en,en,en,en,en
10,if you could have your own country what would you name your country?,the most beautiful name will get 10 points,en,en,en,en,en,en
10,should cannabis be decriminallised?,like it is in amsterdam with coffee shops?,en,en,en,en,en,en
10,npt? nuclear?,spelling,en,ro,en,sv,sv,pt
10,mistakes in iraq war vs mistakes in vietnam war?,"i'm doing a debate in history class and the side which i am supporting is that n the united states is not making the same mistakes in iraq as they did in vietnam . nif anyone can help me debate that, with evidence, it's very appreciated",en,af,en,en,en,en
10,okay if you died? in god said he would give you a second chance but you had to be another race not the same,what race would you be and why,en,en,en,en,en,en
10,what is louisiana's policy on doc forfeiture of good time?,i am trying to help a friend who is presently incarcerated at a louisiana state prison for women who has lost a significant amount of good time days for petty reports. none of them violent offenses. she has lost 570 days to be exact.,en,en,en,en,en,en
10,"why do people say israel stole the land they live on, when moses led them out of egypt?","that was their promised land, right? and being a christain that will be my home some day.",en,en,en,en,en,en
10,how did terrorism transfer to inmigration?,"when or how did our government transfer the blame from terrorist in afghanistan to illegal aliens in latin america? i just think there is no connection there. what do you guys think. we were lied 2 about wmd now tv, govermnet is trying to focus our attention and blame on illegal aliens. n nseriously when was the last time u heard a mexican blew him self up and killed a dozen people?",en,en,en,en,en,en
10,community sentencing?,"does anyone else think that community sentencing is a bad idea, i think that it is saffer to remove the crimnals from the streets be harsher toward even the smallest crimes and to have a zero tollerance judicail system, but to also build up rehabilitaion programmes inside the prison system for released offenders. does anyone agree disagree if so why.",en,en,en,en,en,en
10,73 amphib.eng. sqd. r.e?,"anyone out there in 73 amphibious engineer sqd. 28 between 72 and 75, ( i was a rig comd.) get in touch cheers",lb,da,en,en,en,en
10,why doesn't the us have a health plan like canada's social medecine.can it really benefit us citizens?,"i know so many who won't go to see a doctor because they can't afford the visit.the meds are very expensive and adds to to problem.canada on the other hand pays for everyone to see a doctor and gets their meds at affordable prices.we on the other hand refuse to allow us citizens to purchase life dependant meds from there. same pharmacutical companys only tripple in price here in the us.all political figures in the white house have excellent ins.plans so they don't worry about us little people. besides they get paid very well.it seems cruel not to have a better way of taking care of our sick. i know of military wifes who choose to get plastic surgery,breast lifts and augmentation,tummy tucks,etc.not out of necessity but by choice, to look nice? expense that is vain and not fair older americans who supported the nation by paying taxes.don't get me wrong i support our military but it's unfair to give carte blanc to someone who abuses the system.",en,en,en,en,en,en
10,how long does it take to become naturalized in pa?,"i have had my green card for over 10 years now and i am considering ponying up the 400 for citizenship. how long does it typically take from first application to actually taking the civics test, then going through the naturalization ceremony. this is assuming that i am a straightforward case and there are no problems.",en,en,en,en,en,en
10,why do people who have never dealt with immigration claim to know so much about the subject ?,i'm just curious.,en,en,en,en,ro,en
10,legal question about mail insurance?,"ok i recently sold a high dollar comic but when the buyer recieved it, it was water damaged. i was asked to send the original insurance ticket to the post office in ny which i did. the buyer then canceled the claim through the post office, filed one through paypals, and returned the comic to me with delvery confirmation so paypals would give him a refund. the problem is the ny post ofice gave him the insurance ticket and now the po here in in is refusing to file a claim since i don't have the ticket. the thing is i was asked to send the ticket to ny by the post master for the ny office and i didn't send the ticket directly to them i gave it to the post master at my local post office who sent it as an interdepartmental letter to them. i have a copy of the ticket but they say that's not good enough. personally i think is was just a scam by the 2 post offices to deny the claim. i think the ticket was given to the buyer on purpous so i couldn't file. what legal options do i have?",en,fr,en,en,en,en
10,how is the u.s. treasury funded?,how does the u.s. treasury get its money? what sources?,en,en,en,en,en,en
10,"seriously!! what is the deal between israel, usa, islamic people?",what is it that makes us hate eachother so much?,en,en,en,en,en,en
10,if any germans are reading this please note you are either in nato or not why won't you fight?,"if you are in afghanistan as part of nato why are you not fighting as a nato army should. nif you cannot do the job like the uk,us, canada,holland etc then clearly : npiss off nand leave the men to do the job!!! n nas for the french that is what we expect.",en,en,en,en,en,en
10,i have a problem with my apt ?,"the problem is there is a leak that they keep saying is fixed, yet everytime it rains my closet floods due to the flooding, there is mold growing in my walls. so far, i have writin letters to the apt. management, made complaints with code of compliance, the tx health dept. and the bbb, after the last rain they assured me the problem was fixed however last night it happend again. i have only lived in this apt. for 2 months, and have already started in on the complaints again, with code of compliance, the health dept. and so on, so what should my next step be? i was thinking about contacting a lawyer, however they havent tested for mold yet, me and my kids are getting sick and i know there is mold. should i continue to wait it out and hope they fix the problem, or should i just contact a lawyer already?",en,en,en,en,en,en
10,the fear tactics that bush used on ignorant americans who voting for him worked!?,"my god! how could more than half of this country fell for that simply psychology to swayed dumb americans to vote for him. doesn't this means that more than half of this country is ignorant and naive? look at all the red states who supported the evil bush who used fear tactics to brainwashed americans to have voted for him?!!! how could anyone believe that rep can do better to protect us from terrorism than dems? not to mention, all these major terrorisms happened during bush's watch republicans? so do you think dem can do worse than the bush and his clans?",en,en,en,en,en,en
10,has any one realy receved a government grant for real?,"has any one realy receved a government grant for real n could show me how to do it, i am looking to go to collage although 22,000.00 is a lot of money for collage,remember god blesses the one's that helps other for nothing",en,en,en,en,en,en
10,"tiny article in the paper today ,a man booed blair as he was driven out of downing street?","under the terrorism act 2000 ,the man was searched and his details were taken down and put on the suspected terrorism list?heres the question do people not realise these laws are being used against us ?are alarm bells not ringing? nalso another article on the news today,pay as you drive where they want to put a satelite position device in every car which determines how many miles you do but will be part of the police and government data base i here people say i have nothing to hide!! ,then its i d cards ,the biometric finger scaners that have been implemented in school cafeterias and librarys ,not hooked up to the government data base yet,just using kids as guinea pigs to pre condition this generation ,then there every where you go, and they create a cashless society in which every time you buy something you use your finger .then cctv cameras on every corner with there face recognition systems ,retina scans ,and sat chips that are the size of a tic tac injected in your arm mit created.",en,en,en,en,en,en
10,who makes more money on the gasoline sales?,"who makes more money on a gallon of gas, the gov't or the oil company? n ni know that the average tax on a gallon of gas is 50cents, and the average profit is 9cents. n ni'm wondering if i could get a liberal to help me with the math to see who makes more.",en,en,en,en,en,en
10,is it discrimination if a black man has lunch or speakes to a white female cowoeker?,the company i work for has told one coworker that if he continues to speak to a certian white female he will be fired. he was on a 30 day temp to hire and his supervisor had the temp agency to up the time to 45 days. because he has made a friend that he talks to witch is married and at least 10 years older. he was told if he dosn't quit talking to her he will loose his job. another guy black also was been moved to another department because he was having lunch with a coworker who happens to be a white female.,en,en,en,en,en,en
10,can you describe the usa system of government?,what are the 2 different elections? nwhat does the congress do? senate?,en,en,en,en,en,en
10,how come yahoo is racists?,"how come i got an answer deleted for telling mexicans what i think of them but the question i answered was just as bad as what i had to say look at this>>>>>hello kelly brian 420 (kelly brian 420) nyou have posted content to yahoo! answers in violation of our community guidelines . as a result, your content has been deleted. nquestion: we mexicans need 2 take over america who is with me?( ndetails of violation: let me tell you something you lil greasy wet back son of a biotch you lil bean eatin b st rds can kiss my american a cause when you take over my country (the one i was born in and actually have the right to live here unlike you and your border jumping piece of a sh t familys ) i will personally whoop all yalls as es back across the border you know what you freakin people are stupid why do you think that your piss poor country can take over the usa lmao think agin all yall got is some lazy mexicans us americans would send you",en,not_en,en,en,en,en
10,the perfect candidate for the office of president?,"who would be the best candidate for the office of president? you guys have to choose a person (it could be a famous person, a person that you know or even an actual candidate) and tell me why do you think that person would be a good candidate for the office of president. don't forget to give me a reason with the name of your perfect candidate.",en,en,en,en,en,en
10,is a referendum a democratic right?,and who decides there should be a referendum? if enough people wanted a referendum then surely by definition in a democracy this wish should be granted? nhmmm,en,en,en,en,en,en
10,why do americans think their country is so damn precious?,"they are so patriotic, yet they haven't experienced war on their soil for 140 years.",en,en,en,en,en,en
10,which news program do you feel is more credible when covering major stories?,compare any two television news programs and which programs has a better vredibility?,en,en,en,en,en,en
10,isn't it time for another indlctment or scandal to break out with bush co?,a new one seems to happen weekly. n ni think they design it like that so that you will forget about the last scandal. n nyou neocons love this culture of corruption we have now and defend evil with a fervor!,en,en,en,en,en,en
10,what do you think about the pentagon airplane crash video footage?,does it contribute to the conspiracy theory or do you still believe the us government had nothing to do with 9 11?,en,en,en,en,en,en
10,security leaks?,why would the new york times release a story about a intelligence gathering system that collects information that is not constitutionally protected and with no reports of abuse to date? all they have done is damaged another tool in our governments arsenal and weakened our security abilities. this project was bigger than any one person or pollitics. agree or disagree?,en,en,en,en,en,en
10,what can lift a 700 ton bomb?,"so the u.s. military is planning on testing a 700 ton bomb. how the hell is this thing practicle? like hey, uh whats that ohh it's a 700 ton bomb bob, well shit stap up the bootlase and lets get the hell out of here.",en,en,en,en,en,en
10,i am looking to find out how much my 1913 military bayonet is worth i believe it was used in action?,it is made of steel with a wooden handle one side of the blade says 1917 and under it says 9 17 the other side says us,en,en,en,en,en,en
10,am i going to get my report card today?,in the mail. today is veterans day and i think the post offices are closed am i right?,en,not_en,en,en,en,en
10,why do all the hoots have something against our wonderful president bush ?,u gotta problem there are many airlines leaving the us,en,en,en,en,en,en
10,why is bush insulting the american ppl?,,en,en,en,,,not_en
10,who are sitting in the house of commons and the house of lords? how they are elected? for how long?,in addition who's the chair of the two houses at present?,en,en,en,en,en,en
10,what will be the best name for my organization?,"i want to establish an organization which will help or support orphans, students and other community people on their education. this organization will be giving different trainnings like english language training, first aid training and painting and books exibition etc. we want to help poor people in nepal to improve their educational knowledge. therefore, i have already gone through different names but all of them were already there. so, please help me to support to find the best name for my organization.",en,en,en,en,en,en
10,what can i do if someone is wrongfully accused of something and they still was found guilty.but the person lie,in the beging about all of this. then comes forward 8 years later and recants there story,en,en,en,en,en,en
10,adult prison system?,how are they different from juv. system and how are they better,en,da,en,en,en,en
10,would you vote for a gay if he did not come out of the closet and tell the voters this?,and do you feel that you could trust him her?,en,en,en,en,en,en
10,"is it just me, or does rush limbaugh look and sound like he needs to be in rehab?",he's a worthless blowhard who keeps touting the message of the right wing fascist republicans!!,en,en,en,en,en,en
10,what the most intelligent thing bush has said since he became president?,"was it, he has no deplomacy? can you think of anything, it's really hard!!!!",en,en,en,en,en,en
10,electoral college?,is the electoral college an out dated system?,en,es,en,en,en,en
10,where can i find a good site that posts political pictures and symbols?,i have to find symbols and pics for the following ngovernment nconstitution ndirect democracy nmonarchy nconstitutional democracy ndictatorship n and more things like that!!!,en,en,en,en,en,en
10,why do we have the emergency warning system?,it was never activated on 911 or during the blackout in nyc 2 years ago. the only time i ever hear it is when stations do there monthly test. does it really serve and purpose?,en,en,en,en,en,en
10,which is the better country for an asian to immigrate to? canada or new zealand?,considering job opportunities for a 36 yr old,en,en,en,en,en,en
10,where do people like me belong?,i am a christian arab middle eastern person. i am definitely against america's policy in the middle east since i believe that they are destroying our countries for a second time after they have first put these dictators in power (sadam and the syrian regime) and since they are playing with our lifes. at the same time i am totally against al qaiida and all the islamic terrorists in the middle east. islams consider us as part of the west (which is totally not true and the west consider us as pure terrorists) so we are getting blows from terrorism and from the west. what would you do in my place.,en,not_en,en,en,en,en
10,can we deport them all?,what do you think? mass deportation right along with their anchor babies?,en,en,en,en,en,en
10,why don't mexican's ever try to change their own country instead of messing up ours?,and having the nerve to protest and wave their flag and act like we owe them something. why aren't they doing something at home?,en,en,en,en,en,en
10,what's the content of the first amendment?,i want to know the background and content about the the first amendment.,en,en,en,en,en,en
10,how long does anyone think it will take don rumsfeld to be awarded the medal of freedom?,i know what you're thinking. for what?,en,en,en,en,en,en
10,what procedures would i have to take to get a friend to canada from russia?,visitors' permit?,en,en,en,en,sq,en
10,how do you picture bush when he uses the toilet?,just curious. do you think he reads the paper?,en,en,en,en,en,en
10,"my ex in laws adopted my children when i was 17 yrs old, do i have any rights?","i married their son when i was 15, pregnate with my daughter at 15 1 2, 10 months after my daughter my son was born, at 17 the adoption took place, i was dumb and young, they know me as mom, they spend weekends and holidays with me and my husband of 4 years, they love him, my husband and i were working for a company the ex inlaws own, we quit because we both found a job with health benefits, and 10 more an hour. now the ex inlaws are threatening to keep my kids from me.",en,en,en,en,en,en
10,why did boehner insult the intelligence of u.s. army generals?,"despite heavily covering kerry's botched joke, media largely ignored boehner's comments that the generals on the ground, not rumsfeld, are to blame for what's happening in iraq . hey boehner why not do the normal thing and blame clinton? please don't insult the troops.",en,en,en,en,en,en
10,smoking band.do government really care ?,if goverment is so concerned about our health then i smoke but i would be more in favor of banning completely. nits so hipotrical to sitill take the taxes and say we are concerned. nthey know if they do that then the black market would flurish and there revenue would be the loser. whats next peanut butter and peanuts.,en,en,en,en,en,en
10,why aren't the environmental groups suing mexico for all the damage caused by illegal immigrants?,"environmental groups have a history of suing anybody, in particular the united states over environmental issues. the uncontrolled growth caused by illegal immigration is sucking up all the water in the southwest, destroying the desert and riparian areas. maybe they should sue the us for not stopping it? now that s an idea.",en,en,en,en,en,en
10,6th time deleted question : in your opinion ?,"which entitie(s) pose more of a direct and immediate threat nto the national security of the usa ? n n1 taliban and or al quaida n n2 hezbollah n n3 mecha and or la raza n n4 hugo chavez n n n nreason of violation:chatting personal communications n n ni know this question should not have been deleted for the 6th time in the same amount of days n ni'm, not looking for an explaination nwhy it was deleted nor how ni already know who, why, and how n nanswer the question please",en,en,en,en,en,en
10,how could i find out the circular no.04 2004 tt bca?,this refering instructing to execute the decree no. 35 2003 nd cp of fire prevention and fighting,en,en,en,en,en,en
10,how will you feel when?,"many will change their minds about how wonderful illegal aliens are when those numbers triple in a couple of years and our social service structure starts to crumble, our hospitals start to go belly up, and new schools have to be built recent press reports say that illegal immigration is skyrocketing since president bush announced his amnesty plan [in january, 2004]. for example, world net daily reported, u.s. border patrol officials report a 15 percent increase in the use of fraudulent documents at the world's busiest land border crossing [san ysidro]. n n the report also said, more than half of those caught using phony documents say the president's offer of de facto amnesty motivated them to attempt to sneak in the united states n na washington times report said basically the same thing: the number of illegal aliens being apprehended on the southwestern border has jumped 25 percent in the first three months of 2004 compared with last year, and some are blaming president bush",en,not_en,en,en,en,en
10,who do you change political party's?,i am intrested in becoming part of the green party instead of democrate party,en,en,en,en,en,en
10,ow can the republic of iran claim to be an islamic state in accordance with twelver shi'ite islamic law?,if you can answer this you are a god.,en,en,en,en,cy,en
10,well done america! the world applauds your common sense?,"now, can we, the rest of the world, hope for a better world?",en,en,en,en,en,en
10,who are the real owners of the oil fields in the world?,please look behind the big names for they are just the face of the companies,en,en,en,en,en,en
10,why cant anyone in our government do anything about high gas prices and taxes?,i am starting to feel as if we are back in history and it's us being ruled by england again,en,en,en,en,en,en
10,what is a jack boot?,as it refers to thugs.,en,en,en,en,en,en
10,i am trying to sell my house and am being told a contractor has to be bonded by our township. is that legal?,i wanted to know why we have to pick someone the city chooses? i don't think it is fair they tell us who we can and cannot use as long as they are licensed by our county.,en,en,en,en,en,en
10,what really happened in the deppression (aka. black tuesday)?,stock market crash,en,en,en,en,sv,hu
10,"husband had blackouts from seizure medicenes, got charged with dv, is there a way to solve warrants, w o jail?","side effects of seizure medicene caused blackouts. he got charged with dv and ran into red tape taking dv classes so he avoided it. then he got picked up in one city and they also imposed no contact order. then we were stopped in another city and they did the same, and our new hometown did the same thing and imposed an unreasonable bail amount. now he is really scared and isn't do anything to take care of this. who do i try to contact to resolve this when we have no money to work with, and he is so scared of jailtime, he has seizures just talking about it. is there an advocate group out there that would do it pro bono? in wa state.",en,en,en,en,en,en
10,did george w bush flip flop on 'stay the course'? he stopped saying it all of a sudden?,stay the course?,en,en,en,en,en,en
10,are they any truck driving jobs that will train and hire ex cons?,my fiancee gets out next year and he wants to be a truck driver. i need to know what trucking companies will train him to get his cdl and hire him. can anyone help?,en,en,en,en,en,en
10,which department issue certificate for the accuracy of electronics gadgets in india?,it is required for the electronic flow measurement system.,en,en,en,en,en,en
10,"now that democrats are predicted to win both the house and senate, are republicans going to move out of the us",god bless america!!! n nrepublicans are no more! n ngo democrats. great job ! n ntime to impeach bush and his hooligans,en,en,en,en,en,en
10,"if you were in jail this time last year, how has your life changed this year?",i was locked up for 11 days last year. i'm curious if there are other people in this forum who were in similar circumstances.,en,en,en,en,en,en
10,would you get micro chiped?,"if president bush or who ever the next president is, went on air and said, we are starting a micro chipping program. it will protect you from your children being kidnapped, help terorism, and easier to look up personal medical records if something was going to happen to you. would you do it? personally, it sounds like a tracking device.",en,not_en,en,en,en,en
10,who much do you believe in the police and other law enforcement agencies ?,to me it looks like they are doing there job so so they know mote then us but for some reason they close there eye. what do u think ?,en,en,en,en,en,en
10,why don't competent christians take office and do something about america's serious moral problems?,"george washington said that this nation will fall apart, if christians are not in office. that is what is happening now in america.",en,en,en,en,en,en
10,what can i legally do to stop my grandmother from trashing my brothers mail?,"my younger brother (19yrs old) went to the navy last year. his mailing address is at my grandmothers house. she gets his mail, opens it if she sees that he's spending more money than she wants him to, she will cut up his account information (passwords for online access) and his debit cards. when i ask her for his mail is, so that i can mail it to his current base, she tells me she threw it away! (his address has already been changed to my house, but i want her to pay for this past year she's made my brother starve because she always want to be right and not let my brother grow up and make his own mistakes.) is there anything i can do legally through the police or the military to stop her from opening and reading his mail so that he can get his bank information and pay bills and eat?",en,en,en,en,en,en
10,was the cold war was induced by the rigid policies of president truman towards the soviets or not?,"was the cold war was induced by the rigid policies of president truman towards the soviet union, rather than the actions of the soviet union itself?",en,en,en,en,en,en
10,"help required, i watch csi and all the spin off's, live in europe?","when somebody is been checked by the police or a firearm is been checked, and the referance is made to the computer system ibis , what is that database, i.e what ibis stand for ?",en,en,en,en,en,en
10,"do you think the bar association will pertect its local attorney's, even if the attorney is a bad attorney?","if you hire an attorney, and he or she cause more problems with your case, and the he or she after 2 months as your attorney,send you a letter, saying they not able to represent you anymore, would you file an complaint agaist them? and if yes, and the bar will not help you, where do you go?",en,en,en,en,en,en
10,should we support iraq's war or not? explain?,"give details, not just yes or no.",en,en,en,en,fr,en
10,"why do people forget the fact that unless your an indian, your family came from an immigrant?","so why the hate for them now? its easy to overlook the fact that your just the same as them only you were lucky enough to have been born to one instead of haveing to come here, but your family line comes from one",en,en,en,en,en,en
10,are voters on the street finally having their say with the president?,,en,en,en,,,not_en
10,politics who said it?," never underestimate the power of stupid people in large numbers n ni found it on a t shirt, but it doesn't have an attributation. does anyone know where it came from or who said it?",en,en,en,en,en,en
10,can u please report this question i want to see if yahoo even looks if there is something wrong wit the quest?,cause usully they just go around deletin,en,en,en,en,en,en
10,can michael moore grasp it all?,why don't you help the guy?,en,it,en,en,not_en,en
10,if the south korean president failed to cooperate with the armistice signing there was a plan to remove him?,what was the plan called?,en,en,en,en,en,en
10,is president bush making you feel humiliated to be an american?,so many more people hate americans now more then ever.,en,en,en,en,en,en
10,"are you a republican, democrat, or liberal?","i am a liberal republican, because my parents were republicans, but mostly because i think republicans are just different that democrats.",en,ro,en,en,en,en
10,do you know me ?,i will be the king of iran and president of the usa.,en,pl,en,en,en,en
10,"do the states use the same definition for a crime, or does it vary state to state?",there are many different catigories for sex crimes or murder. so for ex. is sexual aggrvated assult the exact same thing from state to state? please state where you got your information. thank you,en,en,en,en,en,en
10,what changes?,"in all honesty, integrity, and sincerity, someone posted an answer to one of my questions, and it caused this question, so here it is. many, many times i have heard that changes are coming, recently i have heard about the boycott on may 1st? what is that about, and secondly, many have said that changes are coming very soon regarding our government, and this nation. can anyone please expand on this? n nthank you",en,en,en,en,en,en
